
ATNF Pulsar Catalogue
Catalogue Version: 2.4.0
#;Gl;Gb;RAJD;DECJD;
;(deg);(deg);(deg);(deg);
2798;39.650;0.109;285.83697500;6.02611111;
2799;40.502;0.388;285.98033333;6.91094444;
2800;42.041;1.197;285.96666667;8.65000000;
2801;42.121;1.295;285.91503417;8.76611111;
2802;42.137;1.466;285.76887500;8.85788889;
2803;42.522;1.490;285.92542083;9.21158056;
2804;42.743;1.543;285.97991667;9.43194444;
2805;54.363;7.427;285.97062500;22.42008333;
2806;31.659;-4.038;285.87642917;-2.97100000;
2807;28.479;-5.679;285.90805833;-6.53931111;
2808;26.382;-6.601;285.79696250;-8.81594444;
2809;324.391;-26.508;285.91163958;-70.86207250;
2810;34.450;-2.811;286.05299167;0.06813611;
2811;35.224;-2.387;286.02941667;0.94972222;
2812;36.333;-1.990;286.18333333;2.11666667;
2813;37.936;-1.061;286.09166667;3.96666667;
2814;38.163;-0.988;286.13075833;4.20163889;
2815;38.157;-0.872;286.02500000;4.25000000;
2816;38.806;-0.787;286.24743667;4.86526472;
2817;39.109;-0.390;286.03333333;5.31666667;
2818;39.430;-0.430;286.21666667;5.58333333;
2819;39.630;-0.164;286.07083333;5.88333333;
2820;39.845;-0.216;286.21666667;6.05000000;
2821;40.117;-0.089;286.22916667;6.35000000;
2822;41.180;0.680;286.03138750;7.64769167;
2823;41.498;0.863;286.01458333;8.01461111;
2824;41.903;0.884;286.18333333;8.38333333;
2825;42.078;1.016;286.14583333;8.60000000;
2826;42.371;1.073;286.23038475;8.88606194;
2827;43.433;1.865;286.01037500;10.19294444;
2828;64.058;11.973;286.00000000;33.00000000;
2829;32.828;-3.841;286.23147917;-1.84236111;
2830;24.100;-8.101;286.14166667;-11.50944444;
2831;23.291;-8.490;286.13867335;-12.40036635;
2832;19.590;-10.332;286.21404167;-16.48861111;
2833;36.208;-2.201;286.31416667;1.90916667;
2834;36.216;-2.163;286.28333333;1.93333333;
2835;38.095;-1.289;286.36780598;4.00302306;
2836;38.246;-1.079;286.25000000;4.23333333;
2837;38.891;-1.021;286.49583333;4.83333333;
2838;39.793;-0.298;286.26666667;5.96666667;
2839;39.839;-0.277;286.26806333;6.01684722;
2840;40.069;-0.169;286.27853750;6.27130556;
2841;40.737;0.002;286.43476250;6.94305556;
2842;40.944;0.065;286.47342570;7.15537856;
2843;41.672;0.454;286.46235000;7.98128333;
2844;42.555;1.056;286.33142250;9.04233056;
2845;42.794;1.228;286.28750000;9.33333333;
2846;43.063;1.288;286.35870000;9.59983611;
2847;43.919;1.755;286.33593750;10.57436111;
2848;33.690;-3.551;286.36563333;-0.94466667;
2849;35.505;-3.000;286.70283546;0.91885722;
2850;37.874;-1.776;286.70000000;3.58333333;
2851;38.478;-1.510;286.74080417;4.24151111;
2852;39.045;-1.167;286.69641542;4.90251167;
2853;39.291;-1.083;286.73540417;5.15988889;
2854;40.604;-0.304;286.64685351;6.68413853;
2855;40.639;-0.192;286.56250000;6.76666667;
2856;40.690;-0.152;286.55001250;6.83013889;
2857;41.216;0.031;286.63000000;7.38216667;
2858;41.222;0.074;286.59407083;7.40633333;
2859;41.598;0.147;286.70358333;7.77386111;
2860;41.741;0.254;286.67393708;7.95051167;
2861;42.104;0.459;286.65833333;8.36666667;
2862;42.840;0.884;286.61858333;9.21572222;
2863;51.501;5.251;286.68629167;18.90236111;
2864;18.427;-11.239;286.56216667;-17.90916667;
2865;37.306;-2.323;286.92512500;2.82805556;
2866;37.339;-2.192;286.82458333;2.91741667;
2867;38.075;-1.796;286.81059583;3.75294444;
2868;39.717;-0.988;286.84725000;5.58138889;
2869;40.021;-0.848;286.86250000;5.91666667;
2870;40.182;-0.894;286.97808333;6.03802778;
2871;40.515;-0.484;286.76590000;6.52191667;
2872;40.967;-0.390;286.89166667;6.96666667;
2873;41.173;-0.390;286.98750000;7.15000000;
2874;41.500;-0.211;286.97829167;7.52275000;
2875;41.613;-0.102;286.93382500;7.67294444;
2876;42.431;0.262;286.98768333;8.56666389;
2877;42.707;0.661;286.75797083;8.99550000;
2878;43.024;0.730;286.84350417;9.30854444;
2879;43.021;0.766;286.80970833;9.32225000;
2880;45.290;1.832;286.90741667;11.82697222;
2881;46.099;2.373;286.79458333;12.79330556;
2882;70.948;14.203;286.89440000;40.03491944;
2883;87.484;20.459;286.75000000;57.00000000;
2884;20.700;-10.413;286.77825000;-15.53747222;
2885;36.170;-3.080;287.07834858;1.47297611;
2886;39.267;-1.468;287.06729167;4.96138889;
2887;39.293;-1.403;287.02150833;5.01512500;
2888;40.141;-0.949;287.00832083;5.97609444;
2889;41.585;-0.270;287.07087500;7.57065556;
2890;42.180;-0.087;287.18333333;8.18333333;
2891;42.469;0.171;287.08733333;8.55875000;
2892;42.560;0.229;287.07712500;8.66644444;
2893;42.972;0.494;287.03098750;9.15344444;
2894;43.001;0.502;287.03750000;9.18333333;
2895;43.173;0.361;287.24483333;9.27055556;
2896;43.562;0.797;287.03333333;9.81666667;
2897;44.271;1.096;287.09583333;10.58333333;
2898;47.206;2.558;287.14712500;13.86111111;
2899;53.692;5.775;287.23872500;21.08409056;
2900;56.144;7.112;287.13308333;23.86163889;
2901;35.123;-3.977;287.39690678;0.13271408;
2902;37.605;-2.713;287.40962686;2.91407554;
2903;40.620;-1.210;287.46337500;6.28105556;
2904;40.941;-0.940;287.37105000;6.69050000;
2905;41.143;-0.765;287.30833333;6.95000000;
2906;41.909;-0.340;287.28416667;7.82555556;
2907;43.083;0.127;287.41250000;9.08333333;
2908;43.164;0.258;287.33295833;9.21491667;
2909;43.468;0.291;287.44583333;9.50000000;
2910;44.832;0.992;287.45284542;11.03417889;
2911;45.253;1.265;287.40416667;11.53333333;
2912;45.494;1.416;287.38074583;11.81662778;
2913;45.780;1.472;287.46445833;12.09638889;
2914;48.181;2.827;287.36233333;14.84944444;
2915;51.852;4.749;287.32751667;18.98631667;
2916;359.731;-19.596;287.44763451;-37.73738437;
2917;37.229;-3.057;287.54316250;2.42322222;
2918;38.606;-2.339;287.53776645;3.97445134;
2919;39.158;-2.062;287.54613333;4.59152778;
2920;39.838;-1.835;287.65794583;5.29891667;
2921;40.056;-1.668;287.61045833;5.56916667;
2922;41.461;-0.879;287.55780417;7.17955556;
2923;41.520;-0.870;287.57748750;7.23661111;
2924;41.740;-0.772;287.59199583;7.47696944;
2925;44.250;0.517;287.60885000;10.29835833;
2926;44.426;0.503;287.70313750;10.44791667;
2927;44.737;0.886;287.50416667;10.90000000;
2928;45.126;0.968;287.61250000;11.28333333;
2929;46.205;1.591;287.55641313;12.52782889;
2930;46.564;1.795;287.54042290;12.94040385;
2931;87.575;19.955;287.67500000;56.91666667;
2932;34.009;-4.736;287.56541667;-1.20166667;
2933;32.280;-5.681;287.62371667;-3.16502778;
2934;29.762;-6.885;287.56884583;-5.94163889;
2935;343.652;-24.249;287.70466887;-53.34920014;
2936;336.525;-25.730;287.92811167;-59.97416250;
2937;336.494;-25.628;287.71689833;-59.98357250;
2938;336.464;-25.662;287.77314667;-60.01658333;
2939;336.493;-25.629;287.71840125;-59.98485528;
2940;336.494;-25.628;287.71732167;-59.98391306;
2941;336.491;-25.629;287.71694167;-59.98591667;
2942;35.808;-4.247;287.95000000;0.61666667;
2943;36.111;-3.918;287.79620654;1.03603917;
2944;36.109;-3.926;287.80238542;1.03067778;
2945;38.020;-2.965;287.82500000;3.16666667;
2946;42.225;-0.896;287.92916667;7.85000000;
2947;43.576;-0.207;287.94369583;9.36577778;
2948;43.654;-0.227;287.99780000;9.42561111;
2949;43.812;-0.045;287.90833333;9.65000000;
2950;44.324;0.343;287.80000000;10.28333333;
2951;44.890;0.499;287.92609167;10.85742778;
2952;46.645;1.479;287.86666667;12.86666667;
2953;46.792;1.538;287.88224583;13.02405556;
2954;47.368;1.712;287.99808750;13.61527778;
2955;47.518;1.809;287.98001448;13.79287662;
2956;51.238;3.738;287.98079167;17.97938611;
2957;25.137;-9.579;287.95534304;-11.23957806;
2958;43.858;-0.313;288.17083333;9.56666667;
2959;44.251;-0.130;288.19166667;10.00000000;
2960;44.794;0.152;288.19304167;10.61155556;
2961;45.173;0.444;288.10833333;11.08333333;
2962;48.022;1.904;288.13333333;14.28333333;
2963;54.086;4.989;288.18057958;21.07609056;
2964;57.933;7.042;288.07760833;25.41725556;
2965;26.415;-9.067;288.05103417;-9.88104111;
2966;39.736;-2.790;288.46175000;4.76833333;
2967;40.243;-2.395;288.34467083;5.39966667;
2968;41.034;-1.960;288.32449417;6.30229917;
2969;41.644;-1.712;288.38716667;6.95675000;
2970;42.980;-0.862;288.25208333;8.53475000;
2971;43.502;-0.684;288.33775417;9.07927778;
2972;44.034;-0.553;288.46958333;9.61161111;
2973;44.285;-0.194;288.26495833;10.00066667;
2974;44.485;-0.167;288.33475417;10.18971389;
2975;44.925;-0.087;288.47083333;10.61666667;
2976;45.090;0.081;288.39735000;10.84072222;
2977;45.089;0.211;288.27916667;10.90000000;
2978;45.250;0.194;288.37105917;11.03492806;
2979;45.289;0.151;288.42797917;11.04966667;
2980;45.920;0.476;288.43283333;11.75919444;
2981;47.421;1.381;288.32487500;13.50910556;
2982;47.881;1.592;288.35146958;14.01459972;
2983;69.097;12.128;288.36621667;37.53676389;
2984;31.307;-7.124;288.47572292;-4.67991111;
2985;37.633;-4.037;288.59914167;2.32994444;
2986;41.233;-2.092;288.53482917;6.41693611;
2987;41.352;-2.071;288.57183333;6.53230556;
2988;41.785;-1.846;288.57352917;7.01972222;
2989;42.708;-1.307;288.52295000;8.08686111;
2990;43.243;-1.124;288.61021083;8.64587222;
2991;44.864;-0.258;288.59583333;10.48333333;
2992;45.202;-0.007;288.52916667;10.90000000;
2993;45.623;0.199;288.54216667;11.36769444;
2994;46.681;0.548;288.72916667;12.46666667;
2995;48.461;1.487;288.72477500;14.47950000;
2996;59.268;7.053;288.73227917;26.60455000;
2997;37.825;-4.117;288.75884167;2.46326944;
2998;41.655;-2.366;288.97636250;6.66283611;
2999;42.466;-1.803;288.85333333;7.64205556;
3000;42.623;-1.614;288.75808333;7.86922222;
3001;43.219;-1.321;288.77500000;8.53333333;
3002;43.337;-1.295;288.80779167;8.64991667;
3003;44.707;-0.651;288.87496250;10.16204722;
3004;45.231;-0.384;288.88333333;10.75000000;
3005;46.129;0.082;288.88801292;11.76138333;
3006;46.170;0.180;288.81920833;11.84316667;
3007;48.275;1.200;288.89756667;14.18097222;
3008;49.968;2.122;288.86666425;16.10760744;
3009;50.552;2.468;288.82962409;16.78568769;
3010;25.244;-10.394;288.75000000;-11.50000000;
3011;42.602;-1.975;289.07083333;7.68333333;
3012;42.772;-2.047;289.21458333;7.80000000;
3013;42.801;-2.076;289.25374583;7.81219444;
3014;43.538;-1.493;289.07950417;8.73527778;
3015;43.674;-1.448;289.10250000;8.87666667;
3016;44.284;-1.017;289.00416667;9.61666667;
3017;44.556;-1.019;289.13476905;9.85721612;
3018;45.031;-0.790;289.15379167;10.38416667;
3019;45.099;-0.638;289.04883333;10.51483333;
3020;45.151;-0.769;289.19166667;10.50000000;
3021;46.238;-0.256;289.24583333;11.70000000;
3022;46.238;-0.256;289.24583333;11.70000000;
3023;46.811;0.225;289.08352083;12.43165000;
3024;47.576;0.451;289.24445833;13.21388889;
3025;64.627;9.430;289.01445000;32.41102778;
3026;70.526;12.124;289.12500000;38.80000000;
3027;8.245;-18.070;289.13625417;-29.65772222;
3028;42.769;-2.209;289.35796667;7.72130278;
3029;43.575;-1.892;289.45355417;8.58184167;
3030;43.475;-1.735;289.26666667;8.56666667;
3031;45.519;-0.894;289.47916667;10.76666667;
3032;45.981;-0.521;289.36250000;11.35000000;
3033;47.430;0.235;289.37083333;12.98333333;
3034;48.260;0.624;289.41577667;13.89918806;
3035;48.485;0.806;289.35833333;14.18333333;
3036;51.284;2.397;289.25000000;17.40000000;
3037;51.528;2.418;289.34990000;17.62544444;
3038;55.785;4.553;289.43428307;22.38021094;
3039;39.310;-4.283;289.59166667;3.70000000;
3040;47.759;0.055;289.69258333;13.19014167;
3041;48.195;0.250;289.72500000;13.66666667;
3042;49.096;0.866;289.59849272;14.75166717;
3043;49.585;0.973;289.73750000;15.23333333;
3044;49.845;1.265;289.59583333;15.60000000;
3045;49.897;1.310;289.57916667;15.66666667;
3046;49.894;1.360;289.53208333;15.68755556;
3047;50.028;1.311;289.64166667;15.78333333;
3048;59.913;6.484;289.62500000;26.91666667;
3049;30.027;-9.123;289.70013634;-6.70969457;
3050;26.226;-10.963;289.70102917;-10.87955000;
3051;36.506;-6.151;289.96113125;0.36103389;
3052;37.582;-5.563;289.93175000;1.58236111;
3053;46.093;-1.016;289.86250000;11.21666667;
3054;47.895;-0.088;289.88744167;13.24369444;
3055;49.876;0.886;289.95833333;15.45000000;
3056;50.954;1.642;289.78851250;16.75631111;
3057;51.897;1.987;289.93059167;17.75105278;
3058;57.300;4.901;289.85833333;23.87944444;
3059;59.535;5.993;289.92088750;26.35818333;
3060;45.784;-1.590;290.23075000;10.67527778;
3061;46.152;-1.199;290.05545833;11.18305556;
3062;49.760;0.679;290.09166667;15.25000000;
3063;60.068;6.027;290.15989412;26.84400048;
3064;27.417;-10.977;290.23304167;-9.83361111;
3065;37.825;-5.938;290.37628187;1.62376083;
3066;43.710;-2.934;290.44876667;8.21440556;
3067;44.201;-2.502;290.29583333;8.85000000;
3068;44.733;-2.418;290.47286250;9.35838889;
3069;45.370;-2.036;290.43333333;10.10000000;
3070;47.402;-0.852;290.34166667;12.45000000;
3071;47.865;-0.586;290.32500000;12.98333333;
3072;48.491;-0.308;290.37500000;13.66666667;
3073;49.058;0.021;290.35066643;14.32140937;
3074;49.732;0.377;290.35416667;15.08333333;
3075;50.350;0.609;290.44363458;15.73818333;
3076;51.009;0.958;290.44583333;16.48333333;
3077;50.949;1.138;290.25059167;16.51550000;
3078;51.034;1.016;290.40416667;16.53333333;
3079;53.619;2.453;290.34729458;19.48952750;
3080;53.869;2.672;290.26583304;19.81240720;
3081;54.172;2.621;290.46498750;20.05577778;
3082;55.777;3.501;290.43672917;21.88395833;
3083;66.641;9.263;290.25000000;34.11666667;
3084;31.483;-9.033;290.26666667;-5.38333333;
3085;31.724;-9.032;290.37270833;-5.16966667;
3086;46.762;-1.601;290.70945833;11.53291667;
3087;52.080;1.230;290.72174167;17.55651944;
3088;54.417;2.678;290.53336196;20.29925534;
3089;55.278;2.935;290.72304864;21.17832376;
3090;89.671;19.073;290.50000000;58.46666667;
3091;47.016;-1.686;290.90833333;11.71666667;
3092;50.170;0.123;290.80000000;15.35000000;
3093;51.707;0.965;290.78270833;17.10261111;
3094;54.676;2.338;290.98333333;20.36666667;
3095;58.946;4.749;290.84371759;25.26127254;
3096;74.715;12.643;290.81350349;42.72184543;
3097;32.848;-8.944;290.79566667;-4.13872222;
3098;48.860;-0.891;291.08333333;13.71666667;
3099;49.850;-0.515;291.22500000;14.76666667;
3100;50.149;-0.262;291.14166667;15.15000000;
3101;50.103;-0.141;291.00833333;15.16666667;
3102;51.337;0.331;291.18370833;16.47713611;
3103;51.405;0.318;291.22866667;16.53022222;
3104;51.422;0.562;291.01296458;16.66132111;
3105;51.975;0.726;291.13548750;17.22583333;
3106;52.321;0.802;291.23750000;17.56666667;
3107;53.782;1.725;291.10920833;19.29011111;
3108;53.853;1.791;291.08333333;19.38333333;
3109;54.039;1.761;291.20416667;19.53333333;
3110;54.819;2.246;291.14166667;20.45000000;
3111;54.966;2.325;291.14166667;20.61666667;
3112;55.022;2.328;291.16666667;20.66750000;
3113;50.536;-0.173;291.25000000;15.53333333;
3114;51.392;0.243;291.29166667;16.48333333;
3115;51.567;0.164;291.45000000;16.60000000;
3116;52.179;0.590;291.36262917;17.34091944;
3117;53.697;1.412;291.35833333;19.06666667;
3118;22.130;-14.537;291.27500000;-16.01666667;
3119;40.980;-5.674;291.60196667;4.52542778;
3120;43.739;-4.256;291.64058333;7.61866667;
3121;49.923;-1.039;291.73844133;14.58203825;
3122;50.169;-0.896;291.72916667;14.86666667;
3123;51.367;-0.226;291.70917500;16.23854722;
3124;51.568;0.002;291.59961792;16.52438333;
3125;51.859;0.063;291.68884545;16.80910566;
3126;53.768;1.034;291.74583333;18.95000000;
3127;54.158;1.407;291.59508333;19.46991667;
3128;54.851;1.802;291.57526667;20.26698056;
3129;30.751;-10.936;291.65433750;-6.87852778;
3130;24.922;-13.763;291.72431250;-13.23438889;
3131;45.224;-3.705;291.85678333;9.18491667;
3132;49.933;-1.230;291.91666667;14.50000000;
3133;53.739;0.808;291.94166667;18.81666667;
3134;53.718;0.956;291.79339167;18.86906111;
3135;53.811;0.941;291.85404167;18.94355556;
3136;54.432;1.313;291.82083333;19.66666667;
3137;56.983;2.730;291.78366667;22.58258333;
3138;48.534;-2.290;292.18914000;12.76482611;
3139;50.178;-1.220;292.02829167;14.71980556;
3140;50.640;-1.030;292.08333333;15.21666667;
3141;52.641;-0.087;292.21666667;17.42472222;
3142;52.931;0.114;292.17730417;17.77489444;
3143;53.191;0.420;292.02500000;18.15000000;
3144;53.301;0.462;292.04166667;18.26666667;
3145;53.691;0.548;292.15833333;18.65000000;
3146;53.832;0.780;292.01436667;18.88469444;
3147;53.965;0.845;292.02083333;19.03333333;
3148;54.259;0.759;292.25000000;19.25000000;
3149;54.281;1.016;292.02151250;19.39203333;
3150;61.860;5.120;292.00000000;28.00000000;
3151;36.133;-8.726;292.07887500;-1.14880556;
3152;31.932;-10.851;292.09796921;-5.80224917;
3153;37.687;-8.253;292.36666667;0.43333333;
3154;38.712;-7.792;292.42720137;1.54626750;
3155;49.633;-1.810;292.29425000;13.95997222;
3156;51.747;-0.692;292.32500000;16.35000000;
3157;51.694;-0.803;292.40000000;16.25000000;
3158;52.745;-0.085;292.26666667;17.51666667;
3159;53.852;0.461;292.31991667;18.74986111;
3160;54.173;0.568;292.38333333;19.08333333;
3161;54.600;0.900;292.29166667;19.61666667;
3162;54.879;1.018;292.32321375;19.91886389;
3163;56.117;1.751;292.26766250;21.35630000;
3164;71.174;9.689;292.27922500;38.29930556;
3165;93.758;19.635;292.25000000;62.26666667;
3166;97.485;20.947;292.25000000;66.00000000;
3167;98.009;21.110;292.28008333;66.51555556;
3168;49.124;-2.319;292.50394583;13.26975000;
3169;49.745;-2.031;292.54996250;13.95178611;
3170;49.843;-2.006;292.57500000;14.05000000;
3171;49.932;-1.962;292.57895417;14.14869444;
3172;52.790;-0.450;292.62545833;17.38144444;
3173;54.096;0.265;292.62554167;18.87058333;
3174;59.228;3.002;292.68916017;24.68376778;
3175;93.662;19.386;292.67690542;62.09206900;
3176;19.976;-16.873;292.62381500;-18.86285278;
3177;50.539;-2.005;292.91847083;14.66075000;
3178;51.406;-1.599;292.98212500;15.61597222;
3179;53.739;-0.303;292.96974583;18.28354722;
3180;55.134;0.451;292.98276667;19.86986111;
3181;64.506;5.674;292.86666667;30.58333333;
3182;75.150;11.265;292.75000000;42.50000000;
3183;35.974;-9.711;292.88343750;-1.73958333;
3184;47.382;-3.885;293.05857083;10.99260556;
3185;50.970;-2.071;293.19294583;15.00616667;
3186;53.464;-0.520;293.03011542;17.93814167;
3187;54.661;0.083;293.08208333;19.27750000;
3188;55.575;0.639;293.03343136;20.34622569;
3189;56.608;1.017;293.21250000;21.43333333;
3190;57.356;1.554;293.09475780;22.34763525;
3191;2.072;-23.546;293.02553333;-36.91716111;
3192;44.845;-5.565;293.33086250;7.96861389;
3193;49.351;-3.127;293.34387083;13.08054722;
3194;53.179;-1.021;293.34576167;17.44711278;
3195;54.940;-0.204;293.49166667;19.38333333;
3196;56.003;0.456;293.42500000;20.63333333;
3197;58.954;2.113;293.40000000;24.01666667;
3198;59.478;2.394;293.40763705;24.61100970;
3199;85.591;15.765;293.25458333;53.59527778;
3200;334.431;-28.631;293.38505830;-62.19630620;
3201;55.038;-0.256;293.59021250;19.44314167;
3202;58.712;1.862;293.51250000;23.68333333;
3203;58.966;1.814;293.69245833;23.88219444;
3204;84.493;15.046;293.59950982;52.33265609;
3205;48.613;-4.059;293.81698333;11.98588889;
3206;52.436;-2.093;293.94927458;16.27777389;
3207;53.368;-1.374;293.76645000;17.44123889;
3208;53.691;-1.313;293.87487500;17.75338889;
3209;54.361;-0.999;293.92879167;18.49113889;
3210;54.452;-0.768;293.76250000;18.68333333;
3211;54.834;-0.768;293.95833333;19.01666667;
3212;56.051;-0.053;293.92475417;20.42780556;
3213;57.247;0.819;293.73200000;21.89672222;
3214;51.879;-2.465;294.00633333;15.61000000;
3215;54.043;-1.267;294.01250000;18.08333333;
3216;55.595;-0.388;294.00000000;19.86666667;
3217;56.314;-0.170;294.17083333;20.60000000;
3218;56.369;-0.084;294.11959167;20.69072778;
3219;56.737;0.200;294.04583333;21.15000000;
3220;57.324;0.311;294.25000000;21.71666667;
3221;51.569;-2.981;294.31795833;15.08861111;
3222;53.237;-2.090;294.35378546;16.97848694;
3223;60.836;2.270;294.25522667;25.73706556;
3224;64.504;4.115;294.44834583;29.83383333;
3225;68.195;6.214;294.37500000;34.06666667;
3226;37.943;-10.288;294.28750000;-0.28333333;
3227;44.386;-7.101;294.47275000;6.83500000;
3228;51.678;-3.154;294.52916667;15.10000000;
3229;54.081;-1.914;294.62500000;17.80000000;
3230;56.115;-0.672;294.53475000;20.18102778;
3231;56.205;-0.764;294.66700125;20.21411861;
3232;57.903;0.308;294.55908333;22.22018889;
3233;62.107;2.562;294.66322917;26.98748889;
3234;97.946;20.030;294.73717303;66.07547437;
3235;29.542;-14.897;294.72854125;-9.67663611;
3236;47.993;-5.497;294.79583333;10.75000000;
3237;57.509;-0.290;294.91067162;21.58308871;
3238;59.516;0.800;294.95416667;23.86666667;
3239;60.174;1.361;294.77331993;24.71544632;
3240;61.501;1.951;294.92642208;26.16010833;
3241;40.945;-9.688;295.13750000;2.61138889;
3242;51.508;-3.840;295.06250000;14.61666667;
3243;58.049;-0.296;295.20416667;22.05000000;
3244;58.467;-0.086;295.22916667;22.51666667;
3245;58.629;0.127;295.11518333;22.76295000;
3246;59.397;0.529;295.14785833;23.62958333;
3247;61.432;1.780;295.05416667;26.01666667;
3248;30.358;-15.063;295.22720833;-9.03833333;
3249;15.854;-20.883;295.00000000;-24.00000000;
3250;15.848;-21.007;295.12500000;-24.05000000;
3251;39.909;-10.434;295.31682917;1.36097222;
3252;48.004;-6.153;295.38472500;10.44044444;
3253;50.799;-4.468;295.27027917;13.69177778;
3254;61.037;1.263;295.33666667;25.41813889;
3255;76.846;9.864;295.49548169;43.33509027;
3256;13.901;-21.824;295.25169583;-26.03493056;
3257;40.477;-10.472;295.61250000;1.83638889;
3258;54.427;-2.680;295.50429167;17.72452778;
3259;73.641;8.066;295.59187500;39.69483333;
3260;113.371;24.825;295.72783363;81.10481316;
3261;19.758;-20.120;295.70975000;-20.32305556;
3262;44.465;-8.641;295.87138333;6.16600000;
3263;58.439;-0.730;295.81871250;22.17309750;
3264;90.634;16.416;295.84656250;58.26474444;
3265;27.255;-17.158;295.85617215;-12.62844944;
3266;47.160;-7.357;296.03887491;9.12306353;
3267;54.902;-3.098;296.13250000;17.92844444;
3268;58.900;-0.663;296.00446125;22.60628333;
3269;29.535;-16.289;296.00000000;-10.28333333;
3270;22.314;-19.426;296.02183272;-17.83640601;
3271;45.750;-8.631;296.47916667;7.28333333;
3272;49.984;-6.075;296.29816667;12.19616667;
3273;55.588;-2.998;296.40041667;18.57225000;
3274;38.565;-12.317;296.36832210;-0.68279835;
3275;52.373;-5.191;296.71666667;14.70000000;
3276;55.326;-3.500;296.72101667;18.09478889;
3277;57.657;-1.975;296.55887500;20.87351111;
3278;59.301;-1.070;296.60370833;22.74983333;
3279;60.306;-0.376;296.50000000;23.96666667;
3280;61.809;0.283;296.70458333;25.59763889;
3281;62.321;0.595;296.69087500;26.19700000;
3282;69.294;4.713;296.60470790;34.28741392;
3283;30.962;-16.179;296.50000000;-9.00000000;
3284;27.079;-18.184;296.74095417;-13.21011111;
3285;11.108;-24.121;296.71555833;-29.22975000;
3286;343.885;-29.580;296.64373750;-54.06180833;
3287;47.713;-8.073;296.94258333;9.25222222;
3288;48.995;-7.309;296.90000000;10.73333333;
3289;56.987;-2.658;296.83097917;19.95233056;
3290;57.242;-2.635;296.94583333;20.18333333;
3291;21.541;-20.617;296.87916667;-18.97000000;
3292;357.183;-27.712;296.77500000;-42.25000000;
3293;356.350;-27.855;296.75000000;-43.00000000;
3294;44.986;-9.852;297.18750000;6.03333333;
3295;55.544;-3.782;297.09220417;18.14170833;
3296;59.980;-1.273;297.16666667;23.23333333;
3297;60.214;-1.045;297.08048750;23.55089722;
3298;61.155;-0.509;297.09583333;24.63333333;
3299;62.207;0.131;297.07324583;25.86443056;
3300;64.366;1.307;297.15995833;28.32223889;
3301;70.702;5.047;297.10419458;35.66973806;
3302;13.501;-23.624;297.00000000;-27.00000000;
3303;13.051;-24.000;297.24376936;-27.51303419;
3304;59.931;-1.423;297.28050000;23.11541667;
3305;61.843;-0.429;297.40416667;25.26666667;
3306;66.858;2.554;297.37348942;31.10105723;
3307;69.720;4.288;297.30696250;34.44274722;
3308;15.260;-23.380;297.35589428;-25.40027268;
3309;44.857;-10.552;297.74166667;5.58333333;
3310;60.790;-1.399;297.73333333;23.86666667;
3311;61.098;-1.169;297.68776525;24.24915664;
3312;62.468;-0.178;297.51666667;25.93333333;
3313;66.087;1.749;297.72366667;30.02852778;
3314;50.003;-7.738;297.78437500;11.39033333;
3315;81.260;10.405;297.78104167;47.40975000;
3316;52.509;-6.576;298.02564690;14.12482869;
3317;62.125;-0.980;298.08640833;25.22891667;
3318;63.254;-0.376;298.15350097;26.50780119;
3319;63.669;-0.046;298.07500000;27.03333333;
3320;65.071;0.662;298.20000000;28.60000000;
3321;66.526;1.650;298.08206667;30.35555556;
3322;68.765;2.823;298.24252500;32.87791944;
3323;50.714;-8.083;298.44779167;11.82850000;
3324;56.702;-4.551;298.40811000;18.74841944;
3325;56.701;-4.579;298.43333333;18.73333333;
3326;56.746;-4.564;298.44375000;18.77916667;
3327;56.746;-4.564;298.44375000;18.77916667;
3328;56.746;-4.564;298.44375000;18.77916667;
3329;56.746;-4.564;298.44375000;18.77916667;
3330;64.205;0.059;298.28250000;27.54672222;
3331;64.926;0.374;298.39682500;28.32764444;
3332;66.570;1.306;298.45000000;30.21666667;
3333;49.523;-8.995;298.65333333;10.35291667;
3334;61.367;-1.872;298.50155833;24.12055556;
3335;62.580;-1.229;298.58215000;25.49092778;
3336;65.244;0.377;298.57979167;28.60166667;
3337;65.924;0.772;298.59379458;29.38781944;
3338;74.043;5.699;298.50451250;38.87107778;
3339;78.527;8.169;298.66021846;43.96039518;
3340;78.527;8.169;298.66020738;43.96037945;
3341;62.740;-1.571;298.99748012;25.45095639;
3342;65.839;0.443;298.86614693;29.14539814;
3343;65.877;0.487;298.84583333;29.20000000;
3344;66.116;0.697;298.78136250;29.51383333;
3345;84.793;11.553;298.82818208;50.99869222;
3346;99.682;18.938;298.91152899;67.13753627;
3347;31.965;-18.444;298.98750000;-9.12055556;
3348;47.046;-10.947;299.14583333;7.26666667;
3349;48.295;-10.331;299.21775000;8.63800000;
3350;65.381;-0.173;299.19583333;28.43333333;
3351;66.000;0.251;299.15000000;29.18333333;
3352;13.259;-25.688;299.11666667;-27.88222222;
3353;62.769;-1.973;299.39421458;25.26724333;
3354;65.524;-0.225;299.33082176;28.52884511;
3355;84.584;11.013;299.41208333;50.55500000;
3356;40.625;-14.718;299.42758333;-0.03522222;
3357;65.879;-0.353;299.66695833;28.76500000;
3358;67.350;0.691;299.52841667;30.56463889;
3359;90.216;14.012;299.50000000;56.81666667;
3360;59.197;-4.697;299.90320783;20.80420061;
3361;72.444;3.442;299.90845833;36.34141667;
